Date;hash_rate;active_addre;tran_sec;tran_num;block_size;rev_all_miners;block_reward;size_tran;trans_fees;US_bank_idx
2017-07-30;6.31324953441022e+18;568481;2.1296064814814817;183998;119119592;1975.61682207;1837.5;119076841;138.11682207;
2017-07-31;6.16287996958138e+18;706610;2.6720717592592598;230867;134374692;2007.36886623;1812.5;134332938;194.86886623;420.09
2017-08-01;6.44009321803481e+18;477450;1.5246064814814817;131726;108068453;1938.44662047;1862.5;108024335;75.94662047;424.27
2017-08-02;6.43176402580316e+18;591913;2.4209375;209169;133468687;2030.51485681;1900.0000000000005;133423563;130.51485681;424.23
2017-08-03;5.931136536447351e+18;596116;2.4638773148148148;212879;119901950;1849.10595421;1725.0;119860605;124.10595421;421.01
2017-08-04;7.749357600581539e+18;665787;2.727002314814815;235613;165422429;2350.97123621;2237.5;165370064;113.47123621;425.1
2017-08-05;7.463719100292431e+18;658929;2.773078703703704;239594;155977992;2326.06678695;2212.5;155925691;113.56678695;
2017-08-06;6.0236117464019e+18;538549;2.308877314814815;199487;110100761;1837.90639938;1750.0;110059523;87.90639938;
2017-08-07;6.627946456545911e+18;683030;2.880196759259259;248849;144385767;2034.32649183;1912.5;144341219;121.82649183;424.36
2017-08-08;6.83549234157714e+18;789743;3.187615740740741;275410;160596624;2209.06311046;2050.0;160548393;159.06311046;424.39
2017-08-09;6.070247941791209e+18;706714;3.018715277777778;260817;131674897;1882.9519130799997;1725.0000000000002;131634073;157.95191308;422.22
2017-08-10;6.16566040018202e+18;733437;2.9841550925925926;257831;131491740;1868.18600285;1675.0;131452120;193.18600285;413.75
2017-08-11;6.57368485652507e+18;737669;3.2853819444444445;283857;139272610;2034.9447022599995;1799.9999999999998;139229802;234.94470226;410.85
2017-08-12;6.199515186427551e+18;693243;3.013726851851852;260386;132288529;1898.25240215;1687.5;132248483;210.75240215;
2017-08-13;6.78001621665399e+18;705039;3.045856481481481;263162;145531383;2039.71104645;1850.0;145487310;189.71104645;
2017-08-14;5.951156889649969e+18;689225;2.954074074074074;255232;124184159;1874.18827382;1625.0000000000002;124145503;249.18827382;418.21
2017-08-15;6.95618774317288e+18;821922;3.597800925925926;310850;148210625;2250.45038263;1900.0000000000005;148162812;350.45038263;418.52
2017-08-16;5.9821661671648e+18;688844;3.179814814814814;274736;125674602;1972.52500864;1625.0;125636176;347.52500864;416.35
2017-08-17;8.207266189122659e+18;860879;4.017824074074074;347140;175184007;2602.81634907;2237.4999999999995;175131234;365.31634907;408.04
2017-08-18;6.82843048750049e+18;728843;3.612280092592592;312101;143038117;2200.46192313;1862.4999999999995;142994555;337.96192313;407.9
2017-08-19;6.917608817187231e+18;713756;3.086585648148148;266681;145934729;2153.4117987399995;1887.5000000000005;145890344;265.91179874;
2017-08-20;6.07730701859906e+18;617437;2.438912037037037;210722;124988370;1833.98199629;1625.0000000000002;124950639;208.98199629;
2017-08-21;5.22683104765981e+18;633959;2.7390856481481483;236657;112296005;1735.46496476;1437.5;112262163;297.96496476;406.37
2017-08-22;4.04905768106274e+18;529971;2.270763888888889;196194;88837596;1446.6847451100002;1112.5000000000002;88811772;334.18474511;410.97
2017-08-23;7.312067149009911e+18;843522;3.652488425925926;315575;156855196;2529.4706807600005;1987.5;156802936;541.97068152;410.95
2017-08-24;4.4785114650887107e+18;548824;2.357685185185185;203704;94819766;1648.49923422;1262.5;94786917;385.99923422;411.97
2017-08-25;4.55771141388238e+18;578203;2.4081944444444443;208068;93804658;1688.31587924;1262.5;93771323;425.81587924;412.25
2017-08-26;4.5459629886225505e+18;618623;2.620138888888889;226380;104812906;1737.8131220499995;1312.5000000000002;104778306;425.31312205;
2017-08-27;6.81913672045468e+18;749659;3.029351851851852;261736;153574312;2296.3427277;1937.5;153522380;358.8427277;
2017-08-28;5.798530734519671e+18;654529;2.588449074074074;223642;126587730;1990.67846684;1612.4999999999998;126544676;378.17846684;410.79
2017-08-29;6.44369776326487e+18;795715;3.2519328703703705;280967;148728390;2324.26014165;1862.5;148678470;461.76014165;408.22
2017-08-30;7.51852935009352e+18;799685;3.140023148148148;271298;165206515;2488.4975306200004;2100.0000000000005;165149992;388.49753062;409.92
2017-08-31;7.16605077117412e+18;797068;3.2472337962962965;280561;160007570;2450.71489691;2037.5;159952400;413.21489691;408.68
2017-09-01;7.62337964807263e+18;782815;3.281203703703704;283496;169107048;2557.74200641;2175.0;169049268;382.74200641;411.51
2017-09-02;7.315314878857111e+18;694967;2.7389699074074074;236647;132676167;2340.49925993;2050.0000000000005;132621365;290.49925993;
2017-09-03;6.77686175024031e+18;586948;2.258506944444445;195135;117928066;2164.13526989;1925.0;117876283;239.13526989;
2017-09-04;7.65707865379995e+18;752538;3.114641203703704;269105;162340636;2512.9016802;2187.5;162282579;325.4016802;
2017-09-05;8.728307370008621e+18;784405;3.214710648148148;277751;150422428;2744.40480312;2462.4999999999995;150356143;281.90480312;401.32
2017-09-06;7.259673358356591e+18;776397;3.195173611111111;276063;146470000;2297.59987797;2025.0;146415804;272.59987797;402.12
2017-09-07;8.09409733680762e+18;768367;2.9652546296296296;256198;142567272;2457.33579475;2200.0;142508937;257.33579475;394.69
2017-09-08;8.011571054715139e+18;825463;3.232789351851852;279313;159807850;2405.26572461;2187.5;159750498;217.76572461;395.48
2017-09-09;7.72314937607176e+18;627142;2.519918981481481;217721;123663360;2257.35041627;2112.5;123608135;144.85041627;
2017-09-10;6.34474108886229e+18;558809;2.234976851851852;193102;108219994;1868.23841995;1725.0;108174454;143.23841995;
2017-09-11;7.965330581307939e+18;734954;2.9319212962962964;253318;144307293;2334.7338304100003;2175.0;144249874;159.73383041;403.61
2017-09-12;8.65450420848741e+18;710502;2.963449074074074;256042;133712970;2498.9079562;2350.0;133650010;148.9079562;410.97
2017-09-13;8.67183100069724e+18;718706;3.045486111111111;263130;135618274;2508.73148672;2375.0;135555529;133.73148672;413.28
2017-09-14;8.061051611860461e+18;773619;3.100625;267894;139609001;2328.7350358800004;2175.0;139551613;153.73503588;411.37
2017-09-15;8.17016027048055e+18;833194;3.378460648148148;291899;151951902;2424.8166478800003;2250.0;151892323;174.81664788;413.38
2017-09-16;7.76154495251378e+18;647172;2.639907407407408;228088;118480362;2232.41780546;2112.5;118424643;119.91780546;
2017-09-17;8.06443148884924e+18;588652;2.2859606481481483;197507;102337649;2299.41066001;2200.0;102279512;99.41066001;
2017-09-18;6.682361107152e+18;673744;2.524039351851852;218077;115823036;1755.80810036;1587.5;115779985;168.30810036;419.79
2017-09-19;8.510263076830861e+18;786887;3.2726967592592597;282761;149255747;2123.70341529;1950.0;149203393;173.70341529;423.62
2017-09-20;6.48466519864956e+18;620717;2.7269212962962963;235606;110944710;1608.90700953;1462.5;110905391;146.40700953;427.04
2017-09-21;9.50807065623068e+18;694692;2.952326388888889;255081;135061445;2336.34884416;2200.0;135002266;136.34884416;429.02
2017-09-22;7.612921344334729e+18;649013;2.6328240740740743;227476;111479077;1854.6641681;1737.5000000000002;111432395;117.1641681;428.46
2017-09-23;9.100103796061779e+18;568706;2.3575810185185184;203695;104659623;2174.69585805;2075.0;104604557;99.69585805;
2017-09-24;8.00071352937944e+18;532685;2.1427314814814813;185132;95233321;1896.17519444;1812.5;95184667;83.67519444;
2017-09-25;6.87036945109994e+18;658166;2.621273148148148;226478;114551696;1709.8704967500005;1562.5;114509814;147.37049675;426.6
2017-09-26;7.5160238948334e+18;728969;3.0498842592592594;263510;132787893;1875.08561133;1725.0;132741453;150.08561133;426.67
2017-09-27;8.13066403816781e+18;691447;2.9839583333333333;257814;124800690;1980.99865258;1837.5;124751487;143.49865258;433.94
2017-09-28;9.68072607674709e+18;758800;3.1921180555555555;275799;149377728;2346.95160224;2212.5;149318519;134.45160224;434.72
2017-09-29;9.354594768808649e+18;743914;2.942928240740741;254269;140745568;2227.83216245;2112.5;140688917;115.33216245;436.68
2017-09-30;7.52804967149134e+18;628468;2.459953703703704;212540;108497449;1826.44145793;1724.9999999999998;108451118;101.44145793;
2017-10-01;7.112436155500791e+18;624780;2.355590277777778;203523;118670148;1744.0534979400002;1625.0;118626361;119.05349794;
2017-10-02;8.335227471987849e+18;815048;3.412638888888889;294852;150225359;2055.4732399500003;1875.0;150175547;180.47323995;440.4
2017-10-03;1.02587882008279e+19;785892;3.2632986111111117;281949;160282789;2440.03441884;2287.5;160221175;152.53441884;441.26
2017-10-04;7.41842082057625e+18;639795;2.6931944444444444;232692;112221565;1811.73283395;1675.0;112176704;136.73283395;437.81
2017-10-05;7.02270222252467e+18;727413;3.161087962962963;273118;127254278;1722.84424031;1562.5;127212707;160.34424031;443.43
2017-10-06;8.87133740266287e+18;819046;3.281712962962963;283540;146349291;2136.52120217;1987.5;146296062;149.02120217;443.93
2017-10-07;8.79287788993903e+18;670943;2.674398148148148;231068;132168275;2083.2155643199994;1974.9999999999995;132115730;108.21556432;
2017-10-08;1.03229771565587e+19;689817;2.7569791666666665;238203;139124422;2386.79647505;2274.9999999999995;139063644;111.79647505;
2017-10-09;8.859728268801769e+18;800785;3.435011574074074;296785;148367331;2161.84098656;2012.5;148313245;149.34098656;441.09
2017-10-10;9.04972954115132e+18;826207;3.506261574074074;302941;154283614;2167.2582099;2000.0;154229981;167.2582099;443.65
2017-10-11;7.77179566575331e+18;780237;3.3833333333333333;292320;141237215;1885.67289183;1737.5;141190217;148.17289183;442.13
2017-10-12;8.43285653068324e+18;783600;3.3913310185185184;293011;149564077;2086.9145147000004;1912.5000000000005;149512649;174.4145147;436.71
2017-10-13;7.617647672298701e+18;819141;3.5842939814814816;309683;139467331;1981.53458216;1699.9999999999998;139421853;281.53458216;434.63
2017-10-14;7.872039646184169e+18;796782;3.391192129629629;292999;144274223;1990.09563891;1762.5000000000005;144227067;227.59563891;
2017-10-15;1.14766890457283e+19;826687;3.278680555555556;283278;174284733;2600.2073282;2437.5;174219663;162.7073282;
2017-10-16;1.03587161953257e+19;850037;3.640636574074074;314551;159690873;2368.41946089;2175.0;159632808;193.41946089;438.61
2017-10-17;9.75062655629347e+18;873931;3.868912037037037;334274;161798009;2259.1372613799995;2050.0;161742836;209.13726138;436.31
2017-10-18;9.204264442801871e+18;818810;3.812824074074074;329428;153645745;2079.7026716;1887.5000000000005;153595115;192.2026716;438.87
2017-10-19;1.0320842581153e+19;910155;4.129710648148148;356807;176939355;2416.51239568;2225.0000000000005;176879636;191.51239568;440.31
2017-10-20;1.06895601592007e+19;850237;3.613773148148148;312230;177749261;2399.4724455600003;2237.4999999999995;177689321;161.97244556;447.36
2017-10-21;9.060778352139421e+18;805466;3.612314814814815;312104;159132049;2080.2673011700003;1912.5;159080499;167.76730117;
2017-10-22;1.08671997489346e+19;981705;3.344317129629629;288949;182962093;2430.33193023;2275.0000000000005;182901600;155.33193023;
2017-10-23;1.01920399495956e+19;877347;3.656539351851852;315925;166241284;2323.1443394900007;2137.5000000000005;166183801;185.64433949;446.18
2017-10-24;9.88850206047864e+18;957970;4.016817129629629;347053;173848944;2287.29056912;2087.5;173792808;199.79056912;451.19
2017-10-25;1.10026185267566e+19;919313;3.6484953703703695;315230;179389978;2454.47537543;2312.5;179327317;141.97537543;449.95
2017-10-26;1.13530936498836e+19;730701;3.074618055555556;265647;131824168;2362.6505175800003;2250.0;131763733;112.65051758;453.06
2017-10-27;7.47215893248048e+18;673637;2.8540277777777776;246588;107322640;1466.66745997;1300.0;107288669;166.66745997;454.22
2017-10-28;6.14149097646609e+18;555034;2.395613425925926;206981;85663587;1237.53828084;1062.5;85635656;175.03828084;
2017-10-29;1.1188865190431e+19;911577;3.864247685185185;333871;156773294;2203.85712501;1925.0;156721785;278.85712501;
2017-10-30;1.06097415146684e+19;889423;3.656597222222222;315930;151190843;2101.09097424;1837.5000000000005;151141646;263.59097424;451.74
2017-10-31;9.89834023347115e+18;829224;3.210613425925926;277397;143105610;1956.89499927;1725.0000000000002;143059541;231.89499927;450.62
2017-11-01;1.13331194603746e+19;960553;4.06681712962963;351373;162830743;2246.93760422;1950.0;162778187;296.93760422;451.63
2017-11-02;1.0946679695265e+19;916822;3.950509259259259;341324;155609349;2152.59079476;1875.0;155558907;277.59079476;455.04
2017-11-03;8.499862879960969e+18;818565;3.2115625;277479;124546111;1759.27385265;1487.4999999999998;124506042;271.77385265;453.9
2017-11-04;9.41980971850138e+18;800310;3.402673611111111;293991;133672241;1898.249729;1625.0;133628569;273.249729;
2017-11-05;1.00944917521323e+19;803235;2.911886574074074;251587;147016070;1960.1563993;1762.5;146968767;197.6563993;
2017-11-06;9.95915819949388e+18;825175;3.1353703703703704;270896;138925599;1902.83789733;1662.5;138881146;240.33789733;452.52
2017-11-07;1.09637138365339e+19;939797;3.8828703703703695;335480;160115293;2244.1273139600003;1950.0;160062744;294.12731396;442.54
2017-11-08;1.03569181474605e+19;860899;3.4861342592592592;301202;147863665;2062.16939123;1800.0;147815792;262.16939123;437.8
2017-11-09;1.09814419319195e+19;945877;3.948240740740741;341128;156793486;2273.82993999;1912.5000000000005;156742054;361.32993999;435.18
2017-11-10;8.769539609242769e+18;795398;3.1438078703703702;271625;126001568;1819.97295719;1499.9999999999998;125961913;319.97295719;434.14
2017-11-11;5.51018273539123e+18;578293;2.2517824074074078;194554;84660106;1317.05792683;1000.0;84633749;317.05792683;
2017-11-12;5.20688003054102e+18;598617;2.1514583333333333;185886;84249119;1583.61046709;1000.0;84222980;583.61046709;
2017-11-13;9.43706577588326e+18;917281;3.5782291666666666;309159;145850292;2533.3862644100004;1750.0000000000002;145803848;783.38626441;435.54
2017-11-14;8.79871170655728e+18;817515;3.146608796296296;271867;131508667;2215.08687921;1600.0;131466645;615.08687921;435.71
2017-11-15;1.01635368022804e+19;951177;3.722638888888889;321636;158978416;2503.50996198;1900.0;158928318;603.50996198;438.02
2017-11-16;1.04306067998719e+19;903477;3.590787037037037;310244;155463981;2402.64025918;1900.0;155414180;502.64025918;438.85
2017-11-17;1.12438791347946e+19;980105;3.546875;306450;172766272;2488.66643265;2087.4999999999995;172711879;401.16643265;438.1
2017-11-18;9.30605851667655e+18;849489;3.1335416666666664;270738;142498033;1989.9883923500004;1700.0;142453595;289.98839235;
2017-11-19;1.07828614182007e+19;908885;3.063599537037037;264695;166877892;2247.44354414;2000.0;166822870;247.44354414;
2017-11-20;1.18169931999589e+19;989848;3.889224537037037;336029;178269444;2516.51817427;2187.5000000000005;178211452;329.01817427;440.65
2017-11-21;1.17706448558283e+19;979905;4.293032407407408;370918;182669689;2472.79655182;2162.4999999999995;182611962;310.29655182;440.99
2017-11-22;9.98114871018907e+18;870866;3.609780092592593;311885;157696884;2106.40318228;1850.0;157648320;256.40318228;439.52
2017-11-23;1.07428979936307e+19;956701;4.074652777777778;352050;165932399;2228.41956914;1962.5000000000005;165880759;265.91956914;
2017-11-24;1.00494519800158e+19;907120;3.536875;305586;156243184;2096.03648718;1862.5;156194422;233.53648718;438.16
2017-11-25;1.0371186568054e+19;931673;3.8950578703703695;336533;163466176;2145.63976527;1950.0;163414428;195.63976527;
2017-11-26;1.02749375493387e+19;936208;3.813935185185185;329524;159460176;2103.7220772499995;1912.5;159409874;191.22207725;
2017-11-27;1.13655396217143e+19;1057284;4.387569444444445;379086;178057430;2361.5030831;2124.9999999999995;178001269;236.5030831;437.22
2017-11-28;1.04878508168062e+19;1025707;4.234039351851852;365821;165797696;2195.23091351;1949.9999999999995;165745308;245.23091351;451.65
2017-11-29;1.15409013399118e+19;1131583;4.605520833333333;397917;184142758;2453.40212783;2162.4999999999995;184080447;290.90212855;463.17
2017-11-30;1.12900920169405e+19;1084876;4.446979166666667;384219;178406503;2358.13114407;2087.5000000000005;178351596;270.63114407;463.37
2017-12-01;1.21170469226579e+19;1116238;4.776909722222222;412725;195459494;2534.5519056;2287.5;195398687;247.0519056;463.24
2017-12-02;1.08369710505899e+19;942678;3.775381944444444;326193;166844046;2202.79585342;2012.4999999999995;166791468;190.29585342;
2017-12-03;1.17554009972282e+19;1016497;4.08412037037037;352868;184338007;2387.4511427400003;2199.9999999999995;184280188;187.45114274;
2017-12-04;1.20888029881493e+19;1145159;4.635474537037037;400505;193362372;2488.61990963;2262.4999999999995;193302453;226.11990963;473.33
2017-12-05;1.19409580514928e+19;1145899;4.693645833333333;405531;188441219;2444.679754;2224.999999999999;188382417;219.679754;470.25
2017-12-06;1.31997023717225e+19;1230802;5.13193287037037;443399;199100690;2607.16995428;2349.999999999999;199039322;257.16995428;467.28
2017-12-07;1.20501832209425e+19;1068948;4.337557870370371;374765;158878942;2264.60560502;1900.000000000001;158829214;364.60560502;468.99
2017-12-08;1.23271035356231e+19;1124998;4.455277777777778;384936;164011051;2591.42966479;1950.0;163960088;641.42966479;471.86
2017-12-09;1.37848523751876e+19;1187726;4.666956018518518;403225;182920334;2742.0884244500003;2175.0;182862817;567.08842445;
2017-12-10;1.29076143212815e+19;1077246;3.9497222222222224;341256;173259264;2508.10029691;2050.0;173205656;458.10029691;
2017-12-11;1.35302399003374e+19;1153410;4.264201388888889;368427;181336603;2621.13865068;2137.5;181280070;483.63865068;469.88
2017-12-12;1.26056912064397e+19;1096912;4.315057870370371;372821;165564852;2487.94407913;1950.0;165513604;537.94407913;475.61
2017-12-13;1.44197119364369e+19;1261339;4.911956018518518;424393;196614029;2929.2979452;2325.0000000000005;196552556;604.2979452;469.05
2017-12-14;1.46929352767875e+19;1283917;5.676608796296296;490459;192739902;2957.10794431;2312.5000000000005;192678728;644.60794431;465.25
2017-12-15;1.33401688533742e+19;1179692;4.693368055555555;405507;178791652;2705.2039335000004;2112.5;178730877;592.70393429;471.45
2017-12-16;1.35459260437945e+19;1136353;4.21355324074074;364051;180675813;2671.51138337;2137.500000000001;180619565;534.01138337;
2017-12-17;1.46934476423092e+19;1176087;4.533854166666667;391725;192598768;2847.93867532;2312.5;192538155;535.43867532;
2017-12-18;1.52472432176447e+19;1197815;4.560844907407407;394057;189650380;2862.125483660001;2274.999999999999;189589666;587.12548366;477.27
2017-12-19;1.3105840793653e+19;1048067;4.380578703703704;378482;148422316;2412.59550536;1750.0000000000002;148376286;662.59550536;474.8
2017-12-20;1.26870989481761e+19;1025876;4.284039351851852;370141;145900819;2611.59174277;1699.9999999999998;145855960;911.59174277;473.57
2017-12-21;1.21583010700541e+19;1002339;3.881365740740741;335350;137107356;2778.7616703799995;1650.0000000000005;137064112;1128.76167038;480.53
2017-12-22;1.45064931827439e+19;1112359;4.403854166666667;380493;164659455;3433.44647734;1937.5;164608144;1495.94647734;479.7
2017-12-23;1.29245480214851e+19;980565;3.5656481481481483;308072;147345277;2803.11559484;1737.5000000000002;147299793;1065.61559484;
2017-12-24;1.42143124008622e+19;1023755;3.233460648148148;279371;161749715;2781.12136284;1900.0000000000005;161699825;881.12136284;
2017-12-25;1.24757634610101e+19;879892;2.6480439814814813;228791;141850704;2376.89441204;1687.5000000000002;141806171;689.39441204;
2017-12-26;1.33405689419962e+19;912381;2.8622453703703705;247298;149144463;2500.62381816;1775.0;149098115;725.62381816;476.61
2017-12-27;1.44793088542793e+19;1032410;3.5588657407407407;307486;166544787;2734.81712352;1950.0;166493864;784.81712352;476.12
2017-12-28;1.38945194439298e+19;1003647;3.5289814814814813;304904;161397253;2648.3338916800003;1862.5;161348397;785.83389168;478.02
2017-12-29;1.54458100427721e+19;1094021;4.093275462962963;353659;172879363;2848.2950496299995;2062.5000000000005;172825102;785.79504963;473.66
2017-12-30;1.34963506965123e+19;1009178;3.984490740740741;344260;152421656;2603.5711097000003;1825.0;152373525;778.5711097;
2017-12-31;1.5280279912836e+19;1007300;3.3594791666666666;290259;169040286;2582.64452622;2037.4999999999995;168985382;545.14452622;
2018-01-01;1.48512959766972e+19;966701;2.7963078703703705;241601;162767670;2419.41303646;1950.0;162716348;469.41303646;
2018-01-02;1.64433268446637e+19;1142465;3.944548611111111;340809;178073859;2786.6649762600005;2137.5000000000005;178017550;649.16497626;476.7
2018-01-03;1.49717664968921e+19;1132590;4.581087962962963;395806;167285574;2712.18547259;1962.5;167233910;749.68547259;478.05
2018-01-04;1.61335241051223e+19;1253391;4.917129629629629;424840;179059894;2878.26109477;2100.0;179004954;778.26109477;482.58
2018-01-05;1.37241213117928e+19;1068521;3.964861111111111;342564;152671919;2488.8560201;1787.4999999999995;152619894;701.35602085;483.51
2018-01-06;1.62036910704375e+19;1171151;4.151377314814815;358679;177174339;2794.47790564;2100.000000000001;177119818;694.47790564;
2018-01-07;1.55546253593228e+19;1127763;4.259548611111111;368025;169733607;2711.11400249;2024.9999999999995;169680226;686.11400249;
2018-01-08;1.5905179623161e+19;1158246;3.998912037037037;345506;174407624;2769.5264055;2074.9999999999995;174353338;694.5264055;481.66
2018-01-09;1.57541351630337e+19;1150316;4.167835648148148;360101;172954293;2802.4182028;2050.0;172900393;752.4182028;485.61
2018-01-10;1.59364763479244e+19;1125366;4.018831018518519;347227;175660366;2795.32570087;2075.0;175606371;720.32570087;490.89
2018-01-11;1.84652894512079e+19;1223960;3.909328703703704;337766;204023669;3109.94083354;2412.5;203960849;697.44083354;493.59
2018-01-12;1.70519968707853e+19;1152553;3.4712152777777776;299913;187731039;2842.6357941700003;2225.0;187673133;617.63579417;497.98
2018-01-13;1.58475556668611e+19;943063;3.073912037037037;265586;151181001;2390.96632102;1862.4999999999995;151132414;528.46632102;
2018-01-14;1.7386115420149e+19;967573;2.718634259259259;234890;162851954;2428.82446483;1937.4999999999995;162801192;491.32446483;
2018-01-15;1.64741791740021e+19;952991;3.16519675925926;273473;158899507;2385.11761779;1875.0000000000005;158850796;510.11761779;
2018-01-16;1.74822948222601e+19;999056;3.51349537037037;303566;166958621;2593.88246009;1987.5;166906960;606.38246009;497.0
2018-01-17;1.85471118539618e+19;1090512;3.6528240740740734;315604;177389306;2762.59668652;2087.5000000000005;177334520;675.09668652;500.05
2018-01-18;1.92145902586969e+19;1053517;3.580115740740741;309322;181796855;2819.39753535;2162.5;181740520;656.89753535;500.57
2018-01-19;1.80714004852543e+19;1027739;2.8177546296296296;243454;172978826;2553.98999429;2062.5;172925294;491.48999429;504.41
2018-01-20;1.97284764527199e+19;973522;2.782789351851852;240433;196969209;2654.4031975;2225.000000000001;196911498;429.4031975;
2018-01-21;2.07827962256877e+19;985139;2.4934606481481483;215435;201491164;2680.86269629;2337.5000000000005;201430272;343.36269629;
2018-01-22;1.87420240310806e+19;944978;2.8402199074074077;245395;180533363;2402.11253947;2087.5000000000005;180479030;314.61253947;508.26
2018-01-23;1.92510491084884e+19;900239;3.1453587962962963;271759;189451004;2498.45800518;2212.500000000001;189393517;285.95800518;508.05
2018-01-24;1.95887190287484e+19;944565;2.896377314814815;250247;188318936;2483.49809897;2199.9999999999995;188261924;283.49809897;512.35
2018-01-25;1.96371543294223e+19;841497;2.736365740740741;236422;175431636;2195.85446644;1975.0;175380382;220.85446644;511.8
2018-01-26;1.98406315446958e+19;807944;2.5498148148148148;220304;161607231;2146.6322159600004;1937.5;161556680;209.13221596;514.44
2018-01-27;2.08013545871042e+19;870574;2.238668981481481;193421;163052025;2130.75469362;1962.500000000001;163000899;168.25469362;
2018-01-28;1.99575288494878e+19;768035;2.468611111111111;213288;162899397;2130.34485572;1975.0;162847279;155.34485572;
2018-01-29;1.91212748282548e+19;778138;2.685509259259259;232028;150689736;1995.75112922;1850.0;150641199;145.75112922;513.8
2018-01-30;2.16503400224681e+19;838805;2.736597222222222;236442;164913948;2247.80090386;2087.5;164859686;160.30090386;508.64
2018-01-31;1.52499000791324e+19;676270;2.362951388888889;204159;122011264;1624.70623626;1462.5;121972800;162.20623626;509.87
2018-02-01;2.05410931818776e+19;842398;2.9803703703703706;257504;168634108;2214.02754492;2000.0000000000005;168581509;214.02754492;514.78
2018-02-02;2.17082412159889e+19;854253;2.728587962962963;235750;171776392;2374.36258243;2100.000000000001;171722182;274.36258243;505.37
2018-02-03;2.0739193847925e+19;714655;2.2538541666666667;194733;157457564;2121.92776937;1975.0000000000005;157405949;146.92776937;
2018-02-04;2.28024780973141e+19;720904;2.0082060185185187;173509;176306855;2336.31669812;2225.0;176248883;111.31669812;
2018-02-05;2.41198385644508e+19;903239;2.502060185185185;216178;204005692;2486.26750114;2312.4999999999995;203940875;173.7675019;478.11
2018-02-06;2.19997655823673e+19;999110;2.8234953703703702;243950;181479158;2289.26998571;2125.0000000000005;181424169;164.26998571;486.23
2018-02-07;2.00487733451874e+19;814500;2.471967592592593;213578;151112857;1886.02109098;1762.4999999999998;151067001;123.52109098;488.55
2018-02-08;1.8766272974748e+19;746341;2.0041435185185184;173158;137327985;1725.48500449;1637.5;137285499;87.98500449;467.94
2018-02-09;1.91936446628723e+19;775346;2.057002314814815;177725;145285994;1775.86425123;1687.499999999999;145241926;88.36425123;477.28
2018-02-10;2.04364746073901e+19;741833;2.102314814814815;181640;147975317;1876.29565618;1787.4999999999998;147926023;88.79565618;
2018-02-11;2.16655402650058e+19;818411;1.702048611111111;147057;152044792;1949.46458348;1887.5;151995707;61.96458348;
2018-02-12;2.35666093585695e+19;914734;2.1614814814814816;186752;172854404;2144.96971094;2075.0;172800014;69.96971094;483.41
2018-02-13;2.4123133968514e+19;852822;2.115972222222222;182820;169404810;2118.57325292;2050.0;169350752;68.57325292;487.23
2018-02-14;2.48420383121396e+19;937579;2.2712731481481483;196238;181834435;2301.2584692600003;2237.5;181776035;63.75846926;499.81
2018-02-15;1.8735838948123e+19;788513;2.2922685185185183;198052;139370240;1701.58005499;1637.5;139326944;64.08005499;502.12
2018-02-16;2.25981160237455e+19;773217;2.171076388888889;187581;155372600;2020.7571344500004;1962.5;155321491;58.25713445;501.14
2018-02-17;2.12305471569523e+19;770441;2.0097222222222224;173640;144979560;1911.13875388;1862.5000000000005;144930698;48.63875388;
2018-02-18;2.32597724835123e+19;730164;1.8441319444444444;159333;157588201;2069.5832808100004;2025.0000000000005;157534233;44.58328081;
2018-02-19;2.28829667238947e+19;849880;2.166724537037037;187205;163066620;2075.9081119;2025.000000000001;163012020;50.9081119;
2018-02-20;2.08996169878258e+19;714634;2.295300925925926;198314;142528477;1814.73072575;1762.499999999999;142481636;52.23072575;499.73
2018-02-21;2.51565348049382e+19;705377;2.373055555555556;205032;166480992;2153.18256761;2112.4999999999995;166424853;40.68256761;501.6
2018-02-22;2.24058825506686e+19;713584;2.119050925925926;183086;136924497;1900.10222865;1862.4999999999995;136874909;37.60222865;495.96
2018-02-23;2.19867397260299e+19;739558;2.141724537037037;185045;148931360;1923.94810594;1849.9999999999995;148881934;73.94810594;503.2
2018-02-24;2.15296719946764e+19;704052;1.7869097222222223;154389;149044636;1908.60766905;1812.4999999999995;148996107;96.10766905;
2018-02-25;2.56496333302509e+19;528643;1.6747453703703703;144698;121437585;2178.94060303;2137.5;121380718;41.44060303;
2018-02-26;2.11826602706455e+19;669611;2.1566319444444444;186333;138506339;1808.69035139;1762.5000000000005;138459475;46.19035139;508.03
2018-02-27;2.37361425145105e+19;713393;2.540092592592593;219464;162590744;2050.54578675;2000.0;162536959;50.54578675;502.13
2018-02-28;2.31831700192131e+19;806090;2.188287037037037;189068;163403542;1988.79908764;1937.4999999999995;163346773;51.29908837;495.81
2018-03-01;2.46383456054562e+19;819973;2.703460648148148;233579;176259686;2114.55574602;2062.5;176203976;52.05574602;488.58
2018-03-02;2.33923309423381e+19;749016;2.255983796296296;194917;134326058;1992.01376982;1950.0;134273822;42.01376982;491.08
2018-03-03;2.70140446112294e+19;930019;2.046805555555556;176844;175830033;2287.96379904;2250.0000000000005;175769922;37.96379904;
2018-03-04;2.19748608763854e+19;802165;1.8528125;160083;148422339;1883.46586197;1850.0;148373214;33.46586197;
2018-03-05;2.40269336134816e+19;850558;2.3297337962962965;201289;151393017;1907.0313805200003;1862.5;151343012;44.53138052;496.86
