roy_final
time;open;high;low;close;Upper Bollinger;Lower Bollinger;Upper Donchian;Lower Donchian;Volume;Red Arrow;Green Arrow;RSI;Put-call Ratio;Detrended Price Oscillator
1525219200;9066.9;9259.16;8975.23;9222;9831.666041202465;7681.574958797529;9755.53;7753.32;10575.17497792;0;0;57.902450712331614;927;1683.8285714285757
1525305600;9220;9799.99;9165.19;9732.43;9927.588194271419;7769.203805728575;9799.99;7806.81;11670.79957863;0;0;63.024216709556875;1.024;2100.142380952384
1525392000;9737;9784.73;9527.38;9696.57;9999.013542243005;7867.394457756991;9799.99;7806.81;7326.05207111;0;0;62.449373007234904;959;1974.0828571428592
1525478400;9689;9948.98;9670.68;9823.28;10104.733122226578;7908.580877773419;9948.98;7806.81;7403.10502352;0;1;63.708956795967325;959;1994.5200000000023
1525564800;9827.04;9918.41;9375;9623.54;10121.435393307054;8049.417606692941;9948.98;7806.81;8155.5768566;0;0;60.27656240260801;959;1696.444761904766
1525651200;9621.99;9634.5;9175;9359.52;10042.81459944837;8274.903400551631;9948.98;7870.35;13616.3485933;0;0;55.98307765257163;933;1313.2442857142887
1525737600;9356.79;9450;9015;9167.69;9968.239005795433;8448.963994204569;9948.98;8074.44;11418.31053651;0;0;53.0275992035451;831;1011.74285714286
1525824000;9181.52;9368.79;8974.62;9308.49;9887.025890026487;8633.895109973515;9948.98;8216.9;11368.83432539;0;0;54.90920952685461;838;1036.3423809523829
1525910400;9308.49;9393;8987.74;9020.99;9878.28268393361;8658.637316066392;9948.98;8608;11764.9775057;0;0;50.46403535048774;811;636.1409523809543
1525996800;9007.19;9018.38;8351;8411.42;9944.427921990193;8541.563078009809;9948.98;8351;20383.92660992;0;0;42.59115841506454;982;-90.67047619047298
1526083200;8408.79;8652.8;8208.81;8481.6;9979.875959625573;8475.27904037443;9948.98;8208.81;15464.92940302;0;0;43.68055083152059;982;-126.73952380952142
1526169600;8481.72;8775.9;8335.56;8696.58;9993.498099246672;8436.61990075333;9948.98;8208.81;9835.22450915;0;0;46.99845236549074;982;-20.381428571425204
1526256000;8696.54;8900.9;8286.57;8674.36;9952.170345965658;8380.583654034346;9948.98;8208.81;18851.34139363;0;0;46.69226958793038;877;-128.727619047615
1526342400;8674.53;8865;8400;8474.99;9979.575357488473;8314.178642511528;9948.98;8208.81;12391.83198691;0;0;43.92704968362859;1.114;-413.7952380952356
1526428800;8481.99;8505.33;8100.01;8346.59;10000.266978302998;8200.698021697006;9948.98;8100.01;12705.12321984;0;0;42.193945288589866;889;-628.9985714285685
1526515200;8337.77;8500;7980;8067.03;10062.50374439829;8053.021255601712;9948.98;7980;8259.12452442;0;0;38.621116505344;835;-969.00238095238
1526601600;8058.16;8275.1;7929.53;8248.87;10057.386484296356;7948.514515703646;9948.98;7929.53;7181.20388348;0;0;42.057923910688935;1.015;-849.6085714285691
1526688000;8248.99;8395;8141.08;8231.2;10034.238293524435;7855.383706475568;9948.98;7929.53;3784.07576637;0;0;41.812916913906385;1.015;-928.0795238095197
1526774400;8225.55;8590;8170.71;8518.48;10004.200187640894;7813.0528123591075;9948.98;7929.53;5314.99889979;0;0;47.19847425126234;1.015;-694.878095238093
1526860800;8518.64;8589.1;8320;8391.76;9990.281379289012;7759.45762071099;9948.98;7929.53;6126.97105348;0;0;45.21068819085945;823;-857.29714285714
1526947200;8403.23;8417.65;7951.41;7984.08;9980.62947290083;7645.317527099174;9948.98;7929.53;9101.06078693;0;0;39.45378090872503;0.83;-1243.56857142857
1527033600;7983.98;8032.01;7435.49;7502.89;9921.289797756226;7481.703202243776;9948.98;7435.49;17635.90129337;0;0;33.957535118114635;0.99;-1703.848571428568
1527120000;7509.99;7733.99;7267.24;7586.88;9818.234363002768;7373.789636997233;9948.98;7267.24;11646.55392876;0;0;35.64280816323932;871;-1615.4119047619015
1527206400;7579.3;7661.07;7328.13;7471.18;9657.523541061137;7299.290458938869;9918.41;7267.24;10088.84331121;0;0;34.34272188494195;916;-1718.1314285714252
1527292800;7459.21;7622.87;7276.04;7335.99;9520.206117225498;7207.852882774506;9634.5;7267.24;4043.38434838;0;0;32.83562410794764;916;-1797.463809523806
1527379200;7335.99;7412.57;7213.09;7347.39;9405.687683129048;7121.158316870958;9450;7213.09;3144.45110906;0;0;33.10222607509279;916;-1761.378095238092
1527465600;7348.64;7445;7084.99;7112.5;9328.531444542923;6992.795555457082;9393;7084.99;6581.84412905;0;0;30.422651839685756;916;-1938.7704761904752
1527552000;7112.2;7537;7026.9;7469.45;9146.74162034498;6990.681379655025;9393;7026.9;11049.92099287;0;0;38.56172824227788;1.089;-1549.7938095238087
1527638400;7469.45;7559;7273.89;7375.73;9011.025456236592;6961.871543763411;9018.38;7026.9;8940.4540053;0;0;37.32708659031775;987;-1590.470476190474
1527724800;7375.64;7601.23;7330.22;7492.28;8967.151181672103;6913.831818327901;8900.9;7026.9;7339.00726931;0;0;39.90397073660808;1.129;-1432.229523809522
1527811200;7492.28;7620.01;7348.45;7511.6;8903.35246620892;6880.630533791081;8900.9;7026.9;6762.6275727;0;0;40.34185994950913;857;-1372.4138095238068
1527897600;7511.72;7700;7438.92;7642;8785.178052972367;6893.346947027636;8900.9;7026.9;4012.16875521;0;0;43.34261238814329;857;-1190.4509523809502
1527984000;7642;7790.69;7581.03;7703.67;8656.48393610674;6924.972063893261;8865;7026.9;4729.21008365;0;0;44.757795063983785;857;-1046.9185714285686
1528070400;7712.97;7764.44;7449.68;7488.26;8556.53042144291;6926.252578557091;8590;7026.9;6990.5513527;0;0;40.91364182143181;814;-1160.1595238095215
1528156800;7494.99;7685;7360;7617.98;8472.382507853437;6937.539492146565;8590;7026.9;9968.4044542;0;0;44.0311265632225;771;-924.4685714285679
1528243200;7617.98;7695.46;7482.61;7658.57;8433.857029402014;6935.21897059799;8590;7026.9;7058.05577232;0;0;45.008829395062726;824;-765.4361904761881
1528329600;7658.99;7750;7618.99;7689.28;8359.877754827428;6953.239245172575;8590;7026.9;7545.00925066;0;0;45.78055134549981;916;-626.338095238093
1528416000;7676.41;7697;7542;7618.11;8277.94101386961;6973.866986130394;8590;7026.9;4676.55832777;0;0;44.23137739680599;945;-590.50714285714
1528502400;7618.11;7686.45;7468.31;7492.7;8083.3785004006795;7065.8514995993255;8589.1;7026.9;2713.78104511;0;0;41.56243017974614;945;-635.0485714285678
1528588800;7498;7498;6627.7;6781.17;7968.707561496267;7019.463438503739;8417.65;6627.7;14392.69540615;0;0;30.36669193560347;945;-1254.5423809523763
1528675200;6781.17;6919.97;6634.86;6880.61;7929.158016469328;6948.665983530675;8032.01;6627.7;11409.52423218;0;0;33.079767124877634;738;-1082.3066666666646
1528761600;6880.76;6880.76;6461.42;6557.67;8012.864010002234;6770.4379899977675;7790.69;6461.42;8821.22339482;0;0;29.11267470179051;712;-1362.3980952380916
1528848000;6557.66;6624.45;6120;6307.4;8100.355514522071;6554.99848547793;7790.69;6120;19190.50457858;0;0;26.463953566887128;742;-1572.6871428571394
1528934400;6308.49;6708.1;6270.69;6646.1;8110.446868540244;6462.399131459757;7790.69;6120;14185.83821156;0;0;35.07327132214867;933;-1186.7057142857102
1529020800;6638.8;6666.66;6370;6390.6;8150.244113150541;6328.06288684946;7790.69;6120;7132.20678871;0;0;32.027150328561206;928;-1385.7247619047575
1529107200;6390.6;6557.81;6333.63;6487.92;8162.216513222946;6230.143486777059;7790.69;6120;3553.69294868;0;0;34.36544530743035;928;-1247.5947619047593
1529193600;6487.92;6575.35;6429.23;6453.41;8181.961743931188;6144.489256068813;7790.69;6120;2828.75680848;0;0;33.91984526411582;928;-1249.3419047619009
1529280000;6451.03;6793;6381.25;6707.5;8152.1627190158515;6098.0932809841515;7790.69;6120;5940.1743975;0;0;40.08039525055219;1.025;-977.2638095238053
1529366400;6711.3;6841.81;6660.21;6736.52;8126.7812493643205;6059.553750635682;7790.69;6120;5443.67979628;0;0;40.75969311980769;835;-918.2076190476155
1529452800;6728.44;6809.26;6558.95;6756.58;8082.903278881209;6029.861721118796;7790.69;6120;5193.76884592;0;0;41.2554594492757;894;-862.9809523809499
1529539200;6756.6;6792.2;6677.85;6718.33;8031.04805934709;6002.3899406529135;7790.69;6120;4837.32442832;0;0;40.55846955504691;1.027;-818.5019047619035
1529625600;6718.33;6737.97;5940;6050.45;7991.690226655586;5882.592773344419;7790.69;5940;18544.14405465;0;0;30.78009461055612;858;-1414.42238095238
1529712000;6055.17;6261;6048.54;6177.38;7903.2816629777035;5818.372337022301;7764.44;5940;4585.87147205;0;0;34.03507749017726;858;-1219.5680952380935
1529798400;6169.91;6255.05;5780;6153.4;7838.23407079248;5749.933929207525;7750;5780;11423.59392896;0;0;33.712541057880884;858;-1186.62
1529884800;6153.6;6365.34;6075.01;6253.61;7723.009331420037;5728.721668579967;7750;5780;9689.11915461;0;0;36.423932744814614;1.104;-1041.610952380951
1529971200;6252.28;6277;6025.68;6068;7585.25475872225;5707.419241277753;7750;5780;7751.62208792;0;0;33.67629083211881;913;-1175.7647619047602
1530057600;6073.99;6181.11;5985;6135.64;7400.547330809696;5736.762669190307;7697;5780;7446.86155074;0;0;35.58332516401583;1.083;-1067.7404761904736
1530144000;6135.64;6165.49;5818.14;5848.33;7217.882815110035;5742.449184889965;7686.45;5780;8872.36346675;0;0;31.447117160245057;1.322;-1312.4799999999977
1530230400;5845.2;6299;5774.72;6204.24;6996.954509559197;5834.531490440804;7498;5774.72;12067.37316767;1;0;40.650491737080884;1.239;-937.2842857142832
1530316800;6204.01;6510;6190.28;6385.71;6952.491293824481;5839.44870617552;6919.97;5774.72;6915.08887702;0;0;44.72521194746576;1.239;-720.9128571428555
1530403200;6385.75;6438.55;6259.34;6349.99;6879.682099704533;5859.195900295467;6880.76;5774.72;4158.34359968;0;0;44.08363411213411;1.239;-727.1495238095222
1530489600;6345.48;6667.57;6270.69;6612.98;6887.076999458859;5857.332000541144;6841.81;5774.72;8799.80247408;0;0;49.79401296651203;1.058;-427.3047619047611
1530576000;6605.46;6666;6464.39;6507.99;6899.47566786531;5864.9923321346905;6841.81;5774.72;5921.44484612;0;0;47.6997303294137;1.072;-462.7161904761897
1530662400;6507.99;6792.28;6413.2;6584.25;6890.74459656124;5867.538403438762;6841.81;5774.72;6706.7340062;0;0;49.36558648043473;1.072;-316.71238095238095
1530748800;6575.62;6700;6445.31;6533.69;6902.322907492261;5870.269092507741;6841.81;5774.72;7688.94310845;0;0;48.26787873338051;923;-293.4499999999989
1530835200;6533.69;6636.15;6449.76;6596.53;6914.163086975868;5869.289913024135;6841.81;5774.72;5457.67218749;0;0;49.76307856791251;1;-171.81714285714224
1530921600;6604.74;6820;6510;6759.99;6953.281373333507;5860.8296266664975;6841.81;5774.72;4842.79587112;0;0;53.525870616990126;1;65.45142857142946
1531008000;6755.46;6783.54;6674.6;6706.6;6953.137498580876;5860.883501419128;6841.81;5774.72;5145.56658842;0;0;52.15185992781062;1;84.58190476190794
1531094400;6706.6;6814.72;6620;6666.75;6942.023290159921;5865.020709840084;6820;5774.72;7165.21723333;0;0;51.09752326253308;0.92;132.39619047619362
1531180800;6666.75;6683.9;6270.84;6299.46;6895.573605552582;5865.758394447424;6820;5774.72;9163.01977492;0;0;42.55763062599037;985;-167.5666666666648
1531267200;6304.45;6400;6285;6380;6854.852201783317;5872.6467982166905;6820;5774.72;6370.13680136;0;0;44.73865836770999;1.022;-34.312857142856046
1531353600;6379.13;6380;6072;6243.88;6846.76034562407;5900.081654375937;6820;5774.72;7792.46685782;0;0;41.8467434638012;919;-149.90047619047436
1531440000;6243.53;6337.25;6121.01;6215.59;6845.790048918862;5904.872951081145;6820;5774.72;5901.29571452;0;0;41.249953234583884;983;-165.44619047618835
1531526400;6208.78;6317.84;6180;6243.98;6843.378702510772;5916.342297489236;6820;5774.72;2584.7339623;0;0;42.141702613168306;983;-134.69047619047433
1531612800;6245.99;6397.21;6227.76;6349.3;6844.815087445759;5924.474912554249;6820;5774.72;3556.29310719;0;0;45.449676484679756;983;-42.553809523806194
1531699200;6353.25;6755;6333.63;6721.04;6875.632472076758;5958.96152792325;6820;5774.72;9398.43765537;0;0;55.18836247886029;995;334.5390476190505
1531785600;6721.21;7468.31;6657.95;7310.71;7059.1754733109465;5892.92552668906;7468.31;5774.72;12703.29651293;0;0;65.66079722140896;949;914.4028571428607
1531872000;7310.71;7599.98;7239.15;7374.88;7184.440872081474;5920.315127918533;7599.98;5774.72;13347.87637571;0;0;66.57621669099218;851;965.6171428571461
1531958400;7384.92;7570.9;7278.84;7471.42;7342.465043276063;5889.008956723945;7599.98;6072;8803.25309749;0;0;67.96004366191627;902;1050.1004761904778
1532044800;7474.35;7696.88;7265;7330.84;7444.589890530829;5881.39710946918;7696.88;6072;9379.17143244;0;0;63.81660595115854;979;911.4609523809559
1532131200;7330.84;7458;7212;7409.92;7547.6413709000035;5884.338629100003;7696.88;6072;4049.81022253;0;0;65.10542768167045;979;1011.3533333333362
1532217600;7398.16;7581.03;7336.15;7396.6;7636.095050117736;5874.246949882272;7696.88;6072;5107.9788128;0;0;64.6874760719381;979;1015.9657142857168
1532304000;7393.5;7800;7369.86;7719.62;7782.788897905901;5848.716102094108;7800;6072;12572.45317131;0;0;69.75776353137437;852;1361.578571428573
1532390400;7712.46;8496.96;7691.14;8403.83;8088.141686519076;5725.321313480924;8496.96;6072;18707.41156484;0;1;77.2191357637648;915;2037.9247619047637
1532476800;8394.48;8475;8049.22;8174.06;8278.018864387885;5699.481135612115;8496.96;6072;10348.06857767;0;0;70.8935584527631;821;1804.9833333333345
1532563200;8174.06;8314.23;7855.97;7926;8392.930308942467;5717.516691057533;8496.96;6072;8091.87166049;0;0;64.72873751925935;741;1547.594761904763
1532649600;7926;8274.98;7798.48;8183.05;8542.771384194033;5709.9816158059675;8496.96;6072;8701.76587806;0;0;67.8487550666265;1.052;1782.3861904761916
1532736000;8177.72;8259;8051.43;8237.74;8684.322670613514;5721.544329386487;8496.96;6072;2765.6804906;0;0;68.48745159567255;1.052;1777.899523809525
1532822400;8231.07;8299.99;8109.74;8216.74;8803.11200739586;5757.753992604142;8496.96;6072;3980.2794076;0;0;67.9294302796706;1.052;1697.888095238096
1532908800;8216.74;8295;7853.01;8160.21;8872.225771062966;5874.715228937035;8496.96;6072;11785.89207823;0;0;66.36194573411017;1.116;1564.0680952380962
1532995200;8162.28;8162.37;7633.67;7725.43;8874.458818184128;6007.025181815872;8496.96;6072;11994.08614156;0;0;55.7136076190918;1.003;1075.6404761904769
1533081600;7726.85;7761.56;7440;7602.01;8833.716229563668;6183.580770436332;8496.96;6121.01;11406.76843741;0;0;53.108489963539;1.017;903.4485714285729
1533168000;7600.22;7709.98;7455;7536.37;8759.640465005376;6389.7345349946245;8496.96;6180;5262.23613199;0;0;51.72326687363422;967;787.9700000000003
1533254400;7535;7542.92;7286.41;7416.98;8653.715900533394;6612.959099466605;8496.96;6227.76;9585.77930917;0;0;49.20914871906143;903;615.8828571428576
1533340800;7416.98;7494.48;6926;7009.99;8552.24384647894;6780.50015352106;8496.96;6333.63;6831.75139028;0;0;41.757757375165205;903;118.61476190476151
1533427200;7009.94;7086.8;6888.88;7032.61;8509.838479269521;6854.06252073048;8496.96;6657.95;6039.1351446;0;0;42.28088150878523;903;65.5295238095232
