timestamp,bitcoin-aggregate-security-spend-thermocap-usd,bitcoin-balanced-price-usd,bitcoin-block-height,bitcoin-circulating-supply-btc,bitcoin-cumulative-value-days-destroyed-cvdd,bitcoin-delta-cap-usd,bitcoin-investor-capitalization,bitcoin-market-cap-usd,bitcoin-market-value-to-realized-value-ratio-mvrv,bitcoin-median-value-of-created-utxos-btc,bitcoin-median-value-of-spent-utxos-btc,bitcoin-mining-difficulty,bitcoin-mvrv-z-score,bitcoin-number-of-addresses-with-balance-0-1,bitcoin-number-of-addresses-with-balance-0-01,bitcoin-number-of-addresses-with-balance-1,bitcoin-number-of-addresses-with-balance-1k,bitcoin-number-of-addresses-with-balance-10,bitcoin-number-of-addresses-with-balance-10k,bitcoin-number-of-addresses-with-balance-100,bitcoin-number-of-addresses,bitcoin-number-of-utxos-in-profit,bitcoin-percent-of-supply-last-active-3-years-ago,bitcoin-price-drawdown-from-ath,bitcoin-realized-cap-usd,bitcoin-realized-price-usd,bitcoin-relative-unrealized-profit,bitcoin-stock-to-flow-ratio-usd,bitcoin-total-supply-last-active-3y-5y-btc,bitcoin-total-supply-last-active-5y-7y-btc
2018-02-20,6034779232.434941,4467.782879975104,510146.0,16876837.5,2221.35725583946,73600946890.23563,82695409953.22366,192458391798.75,2.1690294314154004,0.01564274,0.00712193,1.29166153528337e+22,2.71895899786313,2393329.0,6404783.0,697153.0,1646.0,149586.0,112.0,17442.0,373741716.0,53025369.0,0.289386539495432,-0.4244024514439395,88730189185.6586,5257.512800348916,0.587478568385121,5640.33460950952,2066404.2786076,892189.32870807
2018-02-21,6057980599.082668,4474.496851972294,510315.0,16878950.0,2224.18159521504,73681126392.6762,82811917611.80533,180442727080.0,2.030414467807873,0.01422618,0.00577422,1.29166153528337e+22,2.38428430969303,2393377.0,6398678.0,698406.0,1649.0,149664.0,111.0,17428.0,374047846.0,50811260.0,0.289353009195246,-0.4604060056750257,88869898210.888,5265.131907546856,0.572092938200472,5632.40672523682,2065954.03241611,891479.74770391
2018-02-22,6077390128.886864,4531.929949274383,510464.0,16880812.5,2261.65171700167,74828469294.33975,83995179909.95853,168892529062.5,1.87507172260836,0.01030287,0.009919,1.29166153528337e+22,2.06087937883276,2395225.0,6397582.0,698280.0,1643.0,149607.0,112.0,17400.0,374325899.0,49602965.0,0.289391276233309,-0.4950013177036062,90072570038.8454,5335.795894827064,0.550447271055533,5630.92335559475,2064974.49216121,892716.59663292
2018-02-23,6096150041.908446,4534.49930742499,510612.0,16882662.5,2264.68795123951,74841353776.479,84046399079.26845,173909994678.75,1.9292775318009492,0.0126,0.01317233,1.29166153528337e+22,2.1759069392384,2362568.0,6320262.0,690608.0,1640.0,148861.0,115.0,17372.0,374596429.0,50172490.0,0.289317757269084,-0.4800557794899168,90142549121.1769,5339.356225428121,0.556389744911041,5633.80107293993,2063568.67192122,893047.73487357
2018-02-24,6114350460.411051,4535.0914077530615,510757.0,16884475.0,2266.96388798647,74819129314.76692,84060070364.42914,165688535088.25,1.8374227810133943,0.0120869,0.00738075,1.29166153528337e+22,1.94969174612739,2331139.0,6232248.0,686548.0,1643.0,148540.0,112.0,17345.0,374819339.0,48945169.0,0.289242713336996,-0.5046889136149653,90174420824.8402,5340.670694519089,0.546130227617586,5642.02904119725,2062434.31624901,892418.14158559
2018-02-25,6135060399.32902,4532.935949746245,510928.0,16886612.5,2268.35758989553,74747622837.08705,84021018010.72847,163204550427.125,1.8102445592722065,0.01108179,0.00486352,1.29166153528337e+22,1.8817254424727,2330475.0,6233317.0,686814.0,1642.0,148609.0,112.0,17364.0,375037743.0,48629339.0,0.289149560938989,-0.5121763203647751,90156078410.0575,5338.908464326844,0.543360355226068,5643.2307620892,2061020.99668107,891765.5990047
2018-02-26,6152594512.657793,4535.461885700631,511069.0,16888375.0,2269.94986485607,74750431403.80228,84063685800.39801,175076717112.5,1.9406332926271568,0.01192642,0.00425306,1.29166153528337e+22,2.18296134401038,2336331.0,6248182.0,688612.0,1638.0,148779.0,114.0,17371.0,375315893.0,49970929.0,0.289151030455242,-0.4767446437019464,90216280313.0558,5341.915981440239,0.556640165378092,5657.83974173338,2060609.69369743,892132.30583105
2018-02-27,6173811802.536336,4544.2423941029,511229.0,16890375.0,2272.49132422477,74863519413.77148,84215094270.10806,181159406100.0,2.004221690153043,0.01420034,0.009,1.29166153528337e+22,2.32696957425855,2336817.0,6253999.0,689189.0,1643.0,148743.0,114.0,17361.0,375644263.0,50368564.0,0.289195300622952,-0.4586292986668465,90388906072.6444,5351.503804542196,0.562171653481603,5654.81877990296,2060203.96406555,813397.17725777
2018-02-28,6194515736.24926,4555.225663813035,511384.0,16892312.5,2280.20886529698,75046647877.3759,84435032876.68234,175644576143.75,1.9380497733019488,0.0107566,0.00258664,1.29166153528337e+22,2.17369810614205,2336487.0,6257812.0,687624.0,1649.0,148767.0,114.0,17364.0,375917303.0,49384723.0,0.289159010245238,-0.475169835217424,90629548612.9316,5365.135686006969,0.553503084599409,5656.45919787805,2059212.09061719,813793.90710001
2018-03-01,6216591866.277455,4560.334003368156,511549.0,16894375.0,2283.8082587839,75103105904.13742,84530250464.57884,185010300625.0,2.038751937510576,0.0123955,0.012198,1.29166153528337e+22,2.40344162165769,2329417.0,6209917.0,687248.0,1656.0,148867.0,113.0,17364.0,376261398.0,51054341.0,0.289109014129418,-0.4472523168587898,90746842330.8563,5371.423466737082,0.565265418845334,5651.82514817433,2058562.55157888,813387.473367751
2018-03-02,6238093362.698508,4568.252922407138,511705.0,16896325.0,2285.86568510857,75196522895.65265,84663786807.14369,187319417480.0,2.060677041333029,0.00868935,0.0096,1.29166153528337e+22,2.4431915831642,2329306.0,6203453.0,687357.0,1654.0,148600.0,113.0,17352.0,376561741.0,51382842.0,0.289130152113642,-0.4404180518330095,90901880169.8422,5379.979384265052,0.567185160010801,5654.49330725957,2059191.48027224,812998.34150323
2018-03-03,6263707590.042258,4574.176843623655,511885.0,16898575.0,2288.1851635605,75256793233.13107,84762473846.55835,194159557177.5,2.133007823828482,0.00950882,7.831e-05,1.29166153528337e+22,2.61026055719462,2331942.0,6210755.0,689181.0,1658.0,148720.0,113.0,17355.0,376827137.0,52135303.0,0.289103175197002,-0.4200616331853197,91026181436.6006,5386.618779192956,0.575670478682536,5647.38635555938,2059618.92723978,812267.99592883
2018-03-04,6284600824.556148,4583.477707832905,512033.0,16900425.0,2290.12288949726,75369938937.52733,84918857752.82935,194567832855.0,2.133338317317326,0.00966536,6.44e-05,1.29166153528337e+22,2.61183812001972,2337102.0,6219767.0,690708.0,1658.0,148729.0,113.0,17342.0,377071672.0,51968184.0,0.289094430637782,-0.418905764137385,91203458577.3855,5396.518642423815,0.575538693299425,5644.19697118037,2057869.46403941,813816.69323606
2018-03-05,6306097776.022754,4602.320135049852,512182.0,16902287.5,2293.83948045223,75654794334.1976,85246677196.34206,195615243923.75,2.1366391568447427,0.01218457,0.00261207,1.41330451057245e+22,2.6218416631937,2342080.0,6225043.0,690273.0,1662.0,148781.0,112.0,17373.0,377377934.0,51458670.0,0.289182242797404,-0.4158419540408942,91552774972.3648,5416.590800053828,0.572803508063318,5645.74418305733,2057508.86614068,813856.04577978
2018-03-06,6327727812.660384,4606.598351266385,512338.0,16904237.5,2296.25867482113,75690988233.77246,85320856833.18181,182225989826.25,1.9883121002951245,0.01097931,0.00608734,1.41330451057245e+22,2.2757857303625,2340801.0,6221605.0,691389.0,1661.0,148835.0,112.0,17371.0,377673835.0,48618676.0,0.289189683060041,-0.4558885262082064,91648584645.8422,5421.633755787103,0.556713270439575,5643.35009384396,2057159.96808245,814555.80117814
2018-03-07,6348273715.580957,4597.173436450373,512495.0,16906200.0,2298.60134490782,75500097296.43294,85164067905.18324,168479919534.0,1.8410622714933544,0.01005187,0.00325459,1.41330451057245e+22,1.93430371869318,2334675.0,6211896.0,693754.0,1659.0,148926.0,112.0,17387.0,377975926.0,46484274.0,0.28915459779732,-0.4969915324005525,91512341620.7642,5412.945642472241,0.54023062230542,5644.34185307263,2056677.34788414,813781.74766084
2018-03-08,6368074558.065332,4587.120816251458,512657.0,16908225.0,2299.84070019205,75295710031.50491,84991040506.45026,158852942957.25,1.7387749743971568,0.01249346,0.00054105,1.41330451057245e+22,1.69626318944385,2338739.0,6215536.0,694123.0,1660.0,148951.0,113.0,17410.0,378258010.0,45256763.0,0.289175802678289,-0.5257903378149483,91359115064.5156,5403.23511572123,0.53055821620241,5640.01825432014,2056131.10856027,815017.84194378
2018-03-09,6384456765.300575,4550.907001230545,512803.0,16910050.0,2303.77043649054,74664500197.5854,84394230789.80124,157898437377.5,1.7393778388970114,0.01100661,0.00242637,1.41330451057245e+22,1.69031121496944,2342593.0,6226569.0,693823.0,1665.0,148973.0,113.0,17408.0,378539983.0,45175986.0,0.289177047779175,-0.5286906101072772,90778687555.1018,5368.327565861828,0.529413016589737,5642.86618272173,2055680.59878079,814669.31228139
2018-03-10,6400728035.916895,4545.661510367019,512943.0,16911800.0,2304.99424242966,74543198850.61961,84304555749.686,149940018800.0,1.6530461351557897,0.01088317,0.00152106,1.41330451057245e+22,1.47012432066123,2321875.0,6193328.0,689400.0,1667.0,148716.0,113.0,17404.0,378767332.0,44402384.0,0.28922705234173,-0.5524919223148599,90705283785.6029,5363.431674073895,0.519536152526473,5650.34670015215,2055147.01183409,816262.64622271
2018-03-11,6418164317.608301,4546.44517231567,513096.0,16913712.5,2307.6726099467,74529035474.11797,84325137883.6321,162010193963.875,1.7853680661145306,0.01007332,0.00062586,1.41330451057245e+22,1.77701722342516,2318382.0,6164744.0,687938.0,1662.0,148646.0,113.0,17390.0,378986704.0,45134537.0,0.289259070723196,-0.5165221860864861,90743302201.2404,5365.072996318248,0.533256489106963,5651.27905901386,2054327.66073225,817661.30876099
2018-03-12,6437289431.440766,4544.511623124089,513257.0,16915725.0,2309.35878074158,74465703198.28159,84292572129.07944,155711278512.0,1.7162076061158185,0.0108,0.00225969,1.41330451057245e+22,1.62420274745219,2319768.0,6162922.0,688595.0,1670.0,148804.0,113.0,17384.0,379255016.0,44299120.0,0.289263968188741,-0.5353749654792423,90729861560.5202,5363.640137240361,0.5244835831096,5651.65586707689,2052307.79468589,820004.11286753
2018-03-13,6455473104.475489,4539.382071388554,513415.0,16917700.0,2311.72262904156,74352281139.53102,84210766738.904,155555713845.0,1.7156960971769997,0.011211,0.00561,1.41330451057245e+22,1.62420583272522,2319429.0,6157665.0,688835.0,1664.0,148952.0,113.0,17382.0,379526892.0,44304804.0,0.289256996607173,-0.535893339938731,90666239843.3795,5359.253317140007,0.524710500523123,5649.62682383964,2050675.85701776,821821.04309198
2018-03-14,6471362614.975489,4526.915576635191,513559.0,16919500.0,2313.09895406878,74113606174.62875,84000379208.3163,139921050295.0,1.5465718629391698,0.014214,0.017021,1.41330451057245e+22,1.23059032735556,2322733.0,6164618.0,688418.0,1668.0,148795.0,113.0,17381.0,379804028.0,42906230.0,0.289287619584679,-0.5825843925195863,90471741823.2918,5347.187672407092,0.507291129065803,5655.82354561801,2050841.54127613,822170.64689542
2018-03-15,6486049727.975489,4515.594949574948,513703.0,16921300.0,2315.07359542289,73897704335.16032,83814128664.80441,140461342318.0,1.5554935197030664,0.01460907,0.02,1.41330451057245e+22,1.24058951979091,2326745.0,6162925.0,691502.0,1668.0,148893.0,113.0,17398.0,380099682.0,43179631.0,0.289242799295394,-0.5810171552297008,90300178392.7799,5336.479962696714,0.507545069840115,5657.29705385066,2049987.26821888,822334.15010685
2018-03-16,6502319985.360906,4508.009710007886,513859.0,16923250.0,2317.53864425731,73748394022.96527,83693087205.0739,141111981637.5,1.5645140482548303,0.01125485,0.0152,1.41330451057245e+22,1.27509377348732,2332623.0,6175195.0,692310.0,1670.0,149087.0,115.0,17365.0,380370755.0,43233678.0,0.289220265662747,-0.5791248613167281,90195407190.4348,5329.674098676956,0.507017084882578,5658.61204843168,2048236.51517428,824579.42431137
2018-03-17,6517428161.383475,4501.075626641914,514008.0,16925112.5,2318.8976689897,73605618089.32947,83577169204.47713,133994084649.0,1.4872599308576762,0.01136228,0.0168,1.41330451057245e+22,1.08295627715492,2335538.0,6183254.0,691655.0,1675.0,148901.0,115.0,17341.0,380594412.0,41989813.0,0.289248010341906,-0.6003984040081285,90094597365.8606,5323.131374509953,0.49915198766452,5662.52613669424,2048258.18114109,825505.47290541
2018-03-18,6531965716.137815,4492.749941592823,514159.0,16927000.0,2320.30921332873,73437859385.3813,83438667825.17628,139202231360.0,1.5471963004026084,0.0131235,0.01270654,1.48715063311814e+22,1.21320373407342,2339438.0,6179890.0,691776.0,1674.0,148875.0,115.0,17339.0,380832332.0,43602896.0,0.289394499029901,-0.5849127872436575,89970633541.3141,5315.214364111425,0.50744018154908,5666.81102946911,2050052.05223433,826391.183681221
2018-03-19,6548183808.432737,4492.407729812896,514314.0,16928937.5,2321.77455559808,73403335617.8353,83434153207.67516,146107734434.375,1.623737938793699,0.0138861,0.016,1.48715063311814e+22,1.36154495671734,2342474.0,6173555.0,692008.0,1668.0,148889.0,115.0,17351.0,381108271.0,44147384.0,0.289450464170919,-0.5643711267005127,89982337016.1079,5315.297372685551,0.512571538580435,5672.51365939246,2046441.27677153,830967.02136036
2018-03-20,6561941225.222267,4490.792617157721,514441.0,16930525.0,2322.65459830533,73340496045.45267,83405463039.21393,150909726671.75,1.677382246443272,0.01396418,0.017,1.48715063311814e+22,1.49797744753449,2346803.0,6177929.0,691643.0,1669.0,149030.0,115.0,17347.0,381392905.0,44745921.0,0.28942980686665,-0.5500958915853638,89967404264.4362,5313.916979209812,0.518865532328985,5677.46410019446,2045468.14582345,831532.465913951
2018-03-21,6579083518.240717,4492.534598836365,514593.0,16932425.0,2324.37174508921,73340853268.75446,83436652106.99638,151194363904.0,1.679643707334328,0.0132319,0.01664417,1.48715063311814e+22,1.50580159230454,2348348.0,6176842.0,691847.0,1663.0,148890.0,115.0,17337.0,381674205.0,44682911.0,0.289344558063177,-0.5492978876706104,90015735625.2371,5316.175067967944,0.518199929104748,5676.34870660292,2040683.05840667,834975.950021121
2018-03-22,6594751973.085435,4487.549367951093,514736.0,16934212.5,2326.0644401456,73227926783.8201,83354749268.91266,147692919713.625,1.6419537370893844,0.01214069,0.01184957,1.48715063311814e+22,1.4151577546793,2351423.0,6167541.0,692852.0,1659.0,148896.0,115.0,17330.0,381944891.0,44252075.0,0.289347803249349,-0.5597819732577953,89949501241.9981,5311.702639966169,0.513260614305196,5683.9175363397,2038889.33945491,836972.926556891
2018-03-23,6608998306.807831,4483.705638401664,514869.0,16935875.0,2326.71290852622,73126920092.99045,83286757373.11526,149383562872.5,1.6617421116563642,0.01135007,0.01112624,1.48715063311814e+22,1.45615619786111,2341595.0,6150401.0,691979.0,1654.0,148708.0,115.0,17344.0,382206194.0,44750585.0,0.289374998063716,-0.5547864990362186,89895755679.9231,5308.007745683237,0.516470119017734,5691.00772975981,2038128.67575831,838429.748953161
2018-03-24,6626350389.147414,4486.600828609308,515025.0,16937825.0,2328.13963591969,73146860247.98529,83335747106.21019,147064698101.5,1.6347406540747798,0.0112799,0.00996918,1.48715063311814e+22,1.3958684092191,2346029.0,6159797.0,692781.0,1653.0,148779.0,115.0,17362.0,382437087.0,44068267.0,0.289480806732008,-0.5617479601319026,89962097495.3576,5311.3134357780655,0.51118119080498,5700.15641606041,2038956.27644755,839761.368217151
2018-03-25,6640824062.303664,4480.145013560532,515160.0,16939512.5,2329.5010392535,73008002417.15463,83227654632.23863,143891672560.5,1.6011361786770577,0.0104684,0.00998482,1.48715063311814e+22,1.31309471061921,2348418.0,6170702.0,693315.0,1646.0,148769.0,115.0,17366.0,382637595.0,43498590.0,0.289511646408669,-0.5712462761773334,89868478694.5423,5305.257674596143,0.507444639453635,5701.50297454698,2037151.88976541,842308.592848951
2018-03-26,6656307885.142206,4467.2997195617845,515310.0,16941387.5,2331.17257295858,72765315840.69818,83012983180.34679,139092518480.25,1.551172277905769,0.01331746,0.01116049,1.48715063311814e+22,1.20465635087606,2353365.0,6172618.0,694455.0,1651.0,148896.0,115.0,17384.0,382909930.0,42759519.0,0.2895996741856,-0.5855921757757624,89669291065.489,5292.913054818503,0.501901415430754,5709.21443549932,2037276.79865108,843900.350980051
2018-03-27,6671516975.349151,4461.225304751047,515462.0,16943287.5,2332.122324024,72635338646.969,82909039909.46695,132838084926.0,1.4828896977812387,0.01241666,0.01176033,1.48715063311814e+22,1.05347350257082,2350740.0,6158733.0,694964.0,1662.0,148974.0,115.0,17379.0,383180570.0,41774442.0,0.289566265216685,-0.6042708176918646,89580556884.8161,5287.08238497494,0.495028301914987,5704.67735747084,2036431.9471235,844423.584123181
2018-03-28,6684942934.974151,4453.040634372692,515597.0,16944975.0,2333.0558168388,72467717110.06491,82770054189.48805,135222933897.0,1.511630856226613,0.01266371,0.0128786,1.48715063311814e+22,1.12319855019187,2352391.0,6164152.0,695460.0,1659.0,149044.0,115.0,17374.0,383438736.0,42107200.0,0.289529383145719,-0.5972063883491157,89454997124.4622,5279.1460078555565,0.496906012023176,5713.53257578565,2033620.38408667,846850.164462091
2018-03-29,6699331912.707113,4436.943325930472,515749.0,16946875.0,2335.48084912364,72180814713.42981,82505877108.66269,121389787750.0,1.360792593635649,0.01328962,0.01617628,1.48715063311814e+22,0.804087280741223,2351055.0,6164728.0,695214.0,1662.0,148958.0,115.0,17407.0,383711835.0,40858297.0,0.289464578383948,-0.6384522377469488,89205209021.3698,5263.8146573554,0.483101996220665,5711.03911333458,2029963.76455991,849353.891619691
2018-03-30,6713381890.416489,4418.865406423489,515911.0,16948900.0,2336.98531129647,71856944510.07408,82203437864.29341,116867750170.0,1.3143491916647136,0.012,0.01877043,1.48715063311814e+22,0.681952513800345,2354527.0,6173575.0,695655.0,1665.0,149002.0,115.0,17410.0,383973884.0,40708065.0,0.289468291796781,-0.651962277457439,88916819754.7099,5246.170533468833,0.478077765559341,5714.15921210069,2025785.8990671,853281.731146501
2018-03-31,6724648530.749822,4415.366335845328,516039.0,16950500.0,2337.89534792078,71774205209.98665,82145390632.52109,118283640090.0,1.3309731964075182,0.01212896,0.01011491,1.48715063311814e+22,0.711137100569525,2356490.0,6181185.0,696050.0,1666.0,148908.0,115.0,17388.0,384185116.0,40817642.0,0.289473226415393,-0.6477789400472715,88870039163.2709,5242.915498850824,0.479144816925813,5718.47777247666,2022868.3563074,836481.947425861
2018-04-01,6738504803.315447,4407.043958927391,516201.0,16952525.0,2338.95278585149,71613273852.55377,82005734801.60905,116026980180.75,1.307431115498696,0.01050076,0.01471115,1.507989024898e+22,0.661951137724101,2356701.0,6181718.0,696096.0,1666.0,148911.0,115.0,17378.0,384380248.0,40684734.0,0.289432146284659,-0.6545400168582263,88744239604.9245,5234.868528725043,0.476626642375811,5710.66984868334,2020336.04037526,838586.604698221
2018-04-02,6752188277.313363,4402.597516478951,516357.0,16954475.0,2339.42214840994,71512791819.9694,81928074141.35072,119965117847.0,1.3527826212403218,0.01291107,0.015575,1.507989024898e+22,0.7521230200484,2361599.0,6192679.0,696927.0,1659.0,149072.0,115.0,17387.0,384620631.0,41291554.0,0.289431292176996,-0.6428556445479021,88680262418.6641,5230.492977144034,0.480778745282011,5713.69837929433,2018000.27127009,841343.335541621
2018-04-03,6767195899.411453,4398.563865259566,516520.0,16956512.5,2340.74844080271,71422538653.7706,81861597908.72694,126462348485.5,1.426876560672402,0.01402777,0.01264718,1.507989024898e+22,0.915801722040162,2366686.0,6201649.0,697830.0,1663.0,149021.0,116.0,17356.0,384906974.0,42051054.0,0.289383951256648,-0.623558183656792,88628793808.1384,5226.829149457378,0.487847010973168,5720.59259820775,2014780.29736918,843740.798792691
2018-04-04,6780294649.951036,4390.182886093953,516667.0,16958350.0,2341.31983747177,71256800878.32082,81717882321.27097,116212180880.0,1.3131590373640136,0.0125,0.014256,1.507989024898e+22,0.670317212842875,2369645.0,6213153.0,698900.0,1665.0,149074.0,115.0,17372.0,385175366.0,40641423.0,0.289384300610421,-0.6541074492712917,88498176971.222,5218.560589398261,0.476104980384394,5715.28862042994,2013839.1937758,845121.809860071
2018-04-05,6793537003.29062,4381.1834486510925,516823.0,16960300.0,2342.39816680463,71084347436.58934,81567037641.69427,115521521787.0,1.3073876245275946,0.01443787,0.01666245,1.507989024898e+22,0.656453570511535,2369026.0,6212033.0,698925.0,1666.0,149141.0,116.0,17359.0,385438508.0,40695159.0,0.289362436466761,-0.6562026512005394,88360574644.9849,5209.847387427398,0.475070140289593,5719.68533716604,2011379.28373034,847532.846855991
2018-04-06,6805053390.373022,4370.750114497188,516961.0,16962025.0,2343.01419624857,70884890944.5802,81389804497.97258,112456020686.75,1.2750859106674786,0.0096731,0.01223821,1.507989024898e+22,0.585966592960439,2371585.0,6189305.0,699974.0,1668.0,149139.0,116.0,17347.0,385697756.0,40596001.0,0.289366659496442,-0.6653597587409903,88194857888.3456,5199.54768893134,0.471740435906934,5724.84040685251,2010564.59617814,848534.115746121
2018-04-07,6820585873.748022,4366.833641199967,517141.0,16964275.0,2344.00381169657,70798858719.90532,81323603764.99898,117107104609.0,1.3285856400626694,0.01187196,0.00893843,1.507989024898e+22,0.698450218783163,2369583.0,6185880.0,699640.0,1664.0,149019.0,116.0,17376.0,385913476.0,41209161.0,0.28937819365924,-0.6515655468584535,88144189638.747,5195.871302413277,0.476680369003389,5721.39612237089,2007422.91403806,852216.181579681
2018-04-08,6834681239.727945,4365.114596658725,517302.0,16966287.5,2345.22116403219,70749718915.94305,81296434961.82365,119160684301.75,1.352084138242789,0.01016119,0.01269592,1.507989024898e+22,0.748467344553676,2372466.0,6198324.0,700456.0,1658.0,149062.0,116.0,17368.0,386110269.0,41564752.0,0.289360516153611,-0.6454974867299504,88131116201.5516,5194.484426929085,0.478531586451955,5715.62156607305,2004540.1881739,855028.599415791
2018-04-09,6847390909.067751,4356.64621890688,517449.0,16968125.0,2345.986217074,70584154046.6304,81152644016.56555,114763065031.25,1.3041252214073948,0.014079,0.01010693,1.507989024898e+22,0.642322580122542,2375461.0,6208908.0,700839.0,1657.0,148936.0,115.0,17378.0,386361409.0,40760458.0,0.289384893478148,-0.6586173575434738,88000034925.6333,5186.196761612335,0.473392804914374,5721.9308835858,2000938.89349482,859338.611533222
2018-04-10,6861310467.264974,4351.0011622261845,517613.0,16970175.0,2347.06416480216,70468836729.50916,81058325669.72974,116060723842.5,1.3200773904666343,0.01446496,0.014,1.507989024898e+22,0.677536216222213,2377415.0,6212738.0,701255.0,1653.0,148910.0,115.0,17390.0,386630566.0,41073128.0,0.289392650830786,-0.654798951714816,87919636136.9947,5180.83261586841,0.474329581936879,5718.59138867089,1999158.63498584,861457.352705622
2018-04-11,6875130177.457852,4346.481216193601,517774.0,16972187.5,2350.59221513678,70386548310.01016,80997717279.82864,117773064056.25,1.340266845381305,0.01459721,0.01497754,1.507989024898e+22,0.719326403234891,2379379.0,6212459.0,701802.0,1657.0,148847.0,116.0,17386.0,386894321.0,41448697.0,0.289241086740437,-0.6497474506529246,87872847457.2865,5177.461506201631,0.475515757042639,5723.06298572921,1993752.10216844,864426.324073152
2018-04-12,6889254495.469687,4346.669464816154,517928.0,16974112.5,2353.65780417437,70375096069.56192,81013548825.68073,134547010037.72252,1.530633892825452,0.01487538,0.01680414,1.507989024898e+22,1.12887500511376,2377107.0,6200531.0,701371.0,1656.0,148861.0,116.0,17388.0,387190227.0,43753293.0,0.289204944995302,-0.59990776117097,87902803321.1504,5178.639137754649,0.497993832472898,5721.28037716414,1991326.30821235,866468.833073362
2018-04-13,6905732980.130136,4354.463433436081,518093.0,16976175.0,2356.51445129989,70492538010.90005,81155487004.78096,133404222262.57736,1.5149031808261977,0.012,0.01607706,1.507989024898e+22,1.11266644448576,2378855.0,6210567.0,702004.0,1650.0,148869.0,116.0,17409.0,387504213.0,43482734.0,0.28920891989846,-0.6033541783648477,88061219984.9111,5187.341670600775,0.494528660190829,5710.79732826144,1990695.00590831,867408.909228062
2018-04-14,6919435386.909876,4353.86815838365,518230.0,16977887.5,2357.60460862662,70454663708.12909,81145676047.71962,135723995766.40936,1.541177812136841,0.01100253,0.00898043,1.64897405203126e+22,1.15871584171385,2382588.0,6216457.0,702308.0,1650.0,148937.0,116.0,17425.0,387743376.0,44091833.0,0.290057186637342,-0.596497585903573,88065111434.6295,5187.047648574035,0.498524675556657,5713.53608470282,2003848.03442658,868975.208247842
2018-04-15,6936176213.052825,4355.852294605265,518393.0,16979925.0,2358.63138693073,70459475050.17429,81177657382.00687,141878063756.06262,1.610167869986051,0.01014942,0.00518568,1.64897405203126e+22,1.28791424798885,2384530.0,6219307.0,702503.0,1648.0,148925.0,116.0,17430.0,388008601.0,45333700.0,0.290017703648366,-0.578252383157989,88113833595.0597,5189.294628513359,0.505532659170386,5711.55353110701,2001809.70924935,870602.906751262
2018-04-16,6950413322.3279295,4354.902802690597,518534.0,16981687.5,2359.82934217457,70416148268.7572,81162161218.88538,136748095297.5,1.5519702608795998,0.01251518,0.00607543,1.64897405203126e+22,1.16386016667154,2388027.0,6214318.0,703686.0,1648.0,149019.0,116.0,17449.0,388297531.0,43858940.0,0.2900801835681,-0.5935439491299825,88112574541.2133,5188.681898734346,0.497753814603008,5715.37477970034,1987434.86181615,885820.354859092
2018-04-17,6966704262.912305,4353.696248432033,518696.0,16983712.5,2361.79657422403,70375109584.98474,81146000578.1301,134286987832.125,1.5240366082777983,0.01219161,0.01547,1.64897405203126e+22,1.09516318124895,2387111.0,6207605.0,704190.0,1653.0,149097.0,116.0,17427.0,388596483.0,43075461.0,0.290045520474677,-0.6009066835414344,88112704841.0424,5188.0709144742295,0.493669783158629,5709.63014471721,1986652.73882923,885723.252204692
2018-04-18,6982819139.26328,4353.89963945013,518856.0,16985712.5,2365.17394067812,70364854447.0301,81162312034.35902,138654201280.375,1.573021668176582,0.01216137,0.01938945,1.64897405203126e+22,1.21143548394534,2388991.0,6206135.0,704243.0,1654.0,149088.0,116.0,17460.0,388893085.0,44532350.0,0.289826469835008,-0.5879760925938392,88145131173.6223,5189.369075546421,0.49908389831166,5707.26534928929,1983232.66419939,884978.916687122
2018-04-19,7001109716.741282,4362.837643303655,519034.0,16987937.5,2385.43374791067,70604564527.23682,81427105977.81252,140703441740.625,1.5911600232513885,0.01142516,0.01494312,1.64897405203126e+22,1.24639371549731,2394242.0,6222609.0,705046.0,1653.0,149161.0,114.0,17463.0,389207837.0,45338592.0,0.28810988261253,-0.5819413457217395,88428215694.5538,5205.353251067341,0.500169671712831,5698.03778498203,1954124.33115489,885317.377177852
2018-04-20,7015569475.96441,4368.011477868851,519171.0,16989650.0,2391.16421429546,70687651994.86888,81542402014.78288,150128362639.0,1.6952552109290997,0.01083307,0.01641519,1.64897405203126e+22,1.46640583210281,2398913.0,6241959.0,706083.0,1648.0,149225.0,114.0,17487.0,389512342.0,46650881.0,0.287841357336522,-0.5539829429120648,88557971490.7473,5212.465912525997,0.513995698784116,5700.42833994469,1950046.42519247,885056.580858702
2018-04-21,7033076466.632639,4373.379985294553,519330.0,16991637.5,2395.43041359664,70766227738.59796,81650393374.82756,150942832902.0,1.7020402243150965,0.0104,0.009774,1.64897405203126e+22,1.46608104360165,2399604.0,6239094.0,706181.0,1648.0,149296.0,114.0,17492.0,389795669.0,46738616.0,0.287581125893224,-0.5516156827221896,88683469841.4602,5219.242103149871,0.514317447523668,5705.52826907506,1944641.80211068,886138.440287581
